Date,Open,High,Low,Close,Adj Close,Volume
2003-03-21,10.270000,10.270000,10.270000,10.270000,5.811410,0
2003-03-24,10.320000,10.320000,10.320000,10.320000,5.839699,0
2003-03-25,10.320000,10.320000,10.320000,10.320000,5.839699,0
2003-03-26,10.330000,10.330000,10.330000,10.330000,5.845358,0
2003-03-27,10.340000,10.340000,10.340000,10.340000,5.851016,0
2003-03-28,10.350000,10.350000,10.350000,10.350000,5.856672,0
2003-03-31,10.380000,10.380000,10.380000,10.380000,5.901016,0
2003-04-01,10.380000,10.380000,10.380000,10.380000,5.901016,0
2003-04-02,10.350000,10.350000,10.350000,10.350000,5.883961,0
2003-04-03,10.360000,10.360000,10.360000,10.360000,5.889648,0
2003-04-04,10.350000,10.350000,10.350000,10.350000,5.883961,0
2003-04-07,10.330000,10.330000,10.330000,10.330000,5.872593,0
2003-04-08,10.360000,10.360000,10.360000,10.360000,5.889648,0
2003-04-09,10.370000,10.370000,10.370000,10.370000,5.895330,0
2003-04-10,10.360000,10.360000,10.360000,10.360000,5.889648,0
2003-04-11,10.340000,10.340000,10.340000,10.340000,5.878278,0
2003-04-14,10.320000,10.320000,10.320000,10.320000,5.866908,0
2003-04-15,10.340000,10.340000,10.340000,10.340000,5.878278,0
2003-04-16,10.360000,10.360000,10.360000,10.360000,5.889648,0
2003-04-17,10.360000,10.360000,10.360000,10.360000,5.889648,0
2003-04-21,10.350000,10.350000,10.350000,10.350000,5.883961,0
2003-04-22,10.360000,10.360000,10.360000,10.360000,5.889648,0
2003-04-23,10.360000,10.360000,10.360000,10.360000,5.889648,0
2003-04-24,10.400000,10.400000,10.400000,10.400000,5.912391,0
2003-04-25,10.410000,10.410000,10.410000,10.410000,5.918072,0
2003-04-28,10.410000,10.410000,10.410000,10.410000,5.918072,0
2003-04-29,10.400000,10.400000,10.400000,10.400000,5.912391,0
2003-04-30,10.430000,10.430000,10.430000,10.430000,5.952910,0
2003-05-01,10.440000,10.440000,10.440000,10.440000,5.958621,0
2003-05-02,10.420000,10.420000,10.420000,10.420000,5.947205,0
2003-05-05,10.430000,10.430000,10.430000,10.430000,5.952910,0
2003-05-06,10.470000,10.470000,10.470000,10.470000,5.975738,0
2003-05-07,10.500000,10.500000,10.500000,10.500000,5.992859,0
2003-05-08,10.510000,10.510000,10.510000,10.510000,5.998570,0
2003-05-09,10.510000,10.510000,10.510000,10.510000,5.998570,0
2003-05-12,10.520000,10.520000,10.520000,10.520000,6.004279,0
2003-05-13,10.510000,10.510000,10.510000,10.510000,5.998570,0
2003-05-14,10.550000,10.550000,10.550000,10.550000,6.021400,0
2003-05-15,10.530000,10.530000,10.530000,10.530000,6.009984,0
2003-05-16,10.560000,10.560000,10.560000,10.560000,6.027108,0
2003-05-19,10.560000,10.560000,10.560000,10.560000,6.027108,0
2003-05-20,10.590000,10.590000,10.590000,10.590000,6.044230,0
2003-05-21,10.570000,10.570000,10.570000,10.570000,6.032815,0
2003-05-22,10.590000,10.590000,10.590000,10.590000,6.044230,0
2003-05-23,10.590000,10.590000,10.590000,10.590000,6.044230,0
2003-05-27,10.570000,10.570000,10.570000,10.570000,6.032815,0
2003-05-28,10.560000,10.560000,10.560000,10.560000,6.027108,0
2003-05-29,10.590000,10.590000,10.590000,10.590000,6.044230,0
2003-05-30,10.580000,10.580000,10.580000,10.580000,6.061992,0
2003-06-02,10.560000,10.560000,10.560000,10.560000,6.050532,0
2003-06-03,10.600000,10.600000,10.600000,10.600000,6.073448,0
2003-06-04,10.610000,10.610000,10.610000,10.610000,6.079180,0
2003-06-05,10.590000,10.590000,10.590000,10.590000,6.067721,0
2003-06-06,10.590000,10.590000,10.590000,10.590000,6.067721,0
2003-06-09,10.620000,10.620000,10.620000,10.620000,6.084906,0
2003-06-10,10.650000,10.650000,10.650000,10.650000,6.102096,0
2003-06-11,10.650000,10.650000,10.650000,10.650000,6.102096,0
2003-06-12,10.660000,10.660000,10.660000,10.660000,6.107830,0
2003-06-13,10.680000,10.680000,10.680000,10.680000,6.119290,0
2003-06-16,10.650000,10.650000,10.650000,10.650000,6.102096,0
2003-06-17,10.610000,10.610000,10.610000,10.610000,6.079180,0
2003-06-18,10.580000,10.580000,10.580000,10.580000,6.061992,0
2003-06-19,10.590000,10.590000,10.590000,10.590000,6.067721,0
2003-06-20,10.570000,10.570000,10.570000,10.570000,6.056259,0
2003-06-23,10.600000,10.600000,10.600000,10.600000,6.073448,0
2003-06-24,10.610000,10.610000,10.610000,10.610000,6.079180,0
2003-06-25,10.580000,10.580000,10.580000,10.580000,6.061992,0
2003-06-26,10.520000,10.520000,10.520000,10.520000,6.027613,0
2003-06-27,10.500000,10.500000,10.500000,10.500000,6.016150,0
2003-06-30,10.520000,10.520000,10.520000,10.520000,6.054713,0
2003-07-01,10.510000,10.510000,10.510000,10.510000,6.048960,0
2003-07-02,10.520000,10.520000,10.520000,10.520000,6.054713,0
2003-07-03,10.480000,10.480000,10.480000,10.480000,6.031694,0
2003-07-07,10.460000,10.460000,10.460000,10.460000,6.020187,0
2003-07-08,10.450000,10.450000,10.450000,10.450000,6.014424,0
2003-07-09,10.460000,10.460000,10.460000,10.460000,6.020187,0
2003-07-10,10.470000,10.470000,10.470000,10.470000,6.025938,0
2003-07-11,10.490000,10.490000,10.490000,10.490000,6.037450,0
2003-07-14,10.450000,10.450000,10.450000,10.450000,6.014424,0
2003-07-15,10.380000,10.380000,10.380000,10.380000,5.974135,0
2003-07-16,10.370000,10.370000,10.370000,10.370000,5.968385,0
2003-07-17,10.370000,10.370000,10.370000,10.370000,5.968385,0
2003-07-18,10.360000,10.360000,10.360000,10.360000,5.962630,0
2003-07-21,10.290000,10.290000,10.290000,10.290000,5.922343,0
2003-07-22,10.290000,10.290000,10.290000,10.290000,5.922343,0
2003-07-23,10.310000,10.310000,10.310000,10.310000,5.933853,0
2003-07-24,10.300000,10.300000,10.300000,10.300000,5.928096,0
2003-07-25,10.290000,10.290000,10.290000,10.290000,5.922343,0
2003-07-28,10.240000,10.240000,10.240000,10.240000,5.893561,0
2003-07-29,10.190000,10.190000,10.190000,10.190000,5.864789,0
2003-07-30,10.210000,10.210000,10.210000,10.210000,5.876295,0
2003-07-31,10.130000,10.130000,10.130000,10.130000,5.853187,0
2003-08-01,10.120000,10.120000,10.120000,10.120000,5.847411,0
2003-08-04,10.150000,10.150000,10.150000,10.150000,5.864739,0
2003-08-05,10.120000,10.120000,10.120000,10.120000,5.847411,0
2003-08-06,10.190000,10.190000,10.190000,10.190000,5.887852,0
2003-08-07,10.220000,10.220000,10.220000,10.220000,5.905190,0
2003-08-08,10.230000,10.230000,10.230000,10.230000,5.910966,0
2003-08-11,10.190000,10.190000,10.190000,10.190000,5.887852,0
2003-08-12,10.200000,10.200000,10.200000,10.200000,5.893631,0
2003-08-13,10.100000,10.100000,10.100000,10.100000,5.835849,0
2003-08-14,10.090000,10.090000,10.090000,10.090000,5.830072,0
2003-08-15,10.110000,10.110000,10.110000,10.110000,5.841623,0
2003-08-18,10.140000,10.140000,10.140000,10.140000,5.858962,0
2003-08-19,10.190000,10.190000,10.190000,10.190000,5.887852,0
2003-08-20,10.170000,10.170000,10.170000,10.170000,5.876298,0
2003-08-21,10.130000,10.130000,10.130000,10.130000,5.853187,0
2003-08-22,10.150000,10.150000,10.150000,10.150000,5.864739,0
2003-08-25,10.130000,10.130000,10.130000,10.130000,5.853187,0
2003-08-26,10.150000,10.150000,10.150000,10.150000,5.864739,0
2003-08-27,10.130000,10.130000,10.130000,10.130000,5.853187,0
2003-08-28,10.180000,10.180000,10.180000,10.180000,5.882077,0
2003-08-29,10.170000,10.170000,10.170000,10.170000,5.889605,0
2003-09-02,10.110000,10.110000,10.110000,10.110000,5.854852,0
2003-09-03,10.110000,10.110000,10.110000,10.110000,5.854852,0
2003-09-04,10.150000,10.150000,10.150000,10.150000,5.878021,0
2003-09-05,10.230000,10.230000,10.230000,10.230000,5.924351,0
2003-09-08,10.220000,10.220000,10.220000,10.220000,5.918561,0
2003-09-09,10.240000,10.240000,10.240000,10.240000,5.930142,0
2003-09-10,10.280000,10.280000,10.280000,10.280000,5.953305,0
2003-09-11,10.250000,10.250000,10.250000,10.250000,5.935935,0
2003-09-12,10.280000,10.280000,10.280000,10.280000,5.953305,0
2003-09-15,10.280000,10.280000,10.280000,10.280000,5.953305,0
2003-09-16,10.270000,10.270000,10.270000,10.270000,5.947518,0
2003-09-17,10.310000,10.310000,10.310000,10.310000,5.970681,0
2003-09-18,10.310000,10.310000,10.310000,10.310000,5.970681,0
2003-09-19,10.320000,10.320000,10.320000,10.320000,5.976470,0
2003-09-22,10.290000,10.290000,10.290000,10.290000,5.959097,0
2003-09-23,10.300000,10.300000,10.300000,10.300000,5.964889,0
2003-09-24,10.330000,10.330000,10.330000,10.330000,5.982264,0
2003-09-25,10.340000,10.340000,10.340000,10.340000,5.988057,0
2003-09-26,10.380000,10.380000,10.380000,10.380000,6.011217,0
2003-09-29,10.360000,10.360000,10.360000,10.360000,5.999632,0
2003-09-30,10.410000,10.410000,10.410000,10.410000,6.049610,0
2003-10-01,10.410000,10.410000,10.410000,10.410000,6.049610,0
2003-10-02,10.380000,10.380000,10.380000,10.380000,6.032174,0
2003-10-03,10.300000,10.300000,10.300000,10.300000,5.985688,0
2003-10-06,10.320000,10.320000,10.320000,10.320000,5.997311,0
2003-10-07,10.280000,10.280000,10.280000,10.280000,5.974063,0
2003-10-08,10.290000,10.290000,10.290000,10.290000,5.979877,0
2003-10-09,10.270000,10.270000,10.270000,10.270000,5.968256,0
2003-10-10,10.290000,10.290000,10.290000,10.290000,5.979877,0
2003-10-13,10.280000,10.280000,10.280000,10.280000,5.974063,0
2003-10-14,10.250000,10.250000,10.250000,10.250000,5.956634,0
2003-10-15,10.230000,10.230000,10.230000,10.230000,5.945007,0
2003-10-16,10.200000,10.200000,10.200000,10.200000,5.927576,0
2003-10-17,10.220000,10.220000,10.220000,10.220000,5.939200,0
2003-10-20,10.230000,10.230000,10.230000,10.230000,5.945007,0
2003-10-21,10.230000,10.230000,10.230000,10.230000,5.945007,0
2003-10-22,10.270000,10.270000,10.270000,10.270000,5.968256,0
2003-10-23,10.250000,10.250000,10.250000,10.250000,5.956634,0
2003-10-24,10.300000,10.300000,10.300000,10.300000,5.985688,0
2003-10-27,10.270000,10.270000,10.270000,10.270000,5.968256,0
2003-10-28,10.310000,10.310000,10.310000,10.310000,5.991502,0
2003-10-29,10.280000,10.280000,10.280000,10.280000,5.974063,0
2003-10-30,10.250000,10.250000,10.250000,10.250000,5.956634,0
2003-10-31,10.270000,10.270000,10.270000,10.270000,5.992224,0
2003-11-03,10.240000,10.240000,10.240000,10.240000,5.974717,0
2003-11-04,10.260000,10.260000,10.260000,10.260000,5.986388,0
2003-11-05,10.240000,10.240000,10.240000,10.240000,5.974717,0
2003-11-06,10.210000,10.210000,10.210000,10.210000,5.957214,0
2003-11-07,10.190000,10.190000,10.190000,10.190000,5.945545,0
2003-11-10,10.190000,10.190000,10.190000,10.190000,5.945545,0
2003-11-11,10.190000,10.190000,10.190000,10.190000,5.945545,0
2003-11-12,10.220000,10.220000,10.220000,10.220000,5.963053,0
2003-11-13,10.280000,10.280000,10.280000,10.280000,5.998056,0
2003-11-14,10.310000,10.310000,10.310000,10.310000,6.015564,0
2003-11-17,10.330000,10.330000,10.330000,10.330000,6.027232,0
2003-11-18,10.330000,10.330000,10.330000,10.330000,6.027232,0
2003-11-19,10.300000,10.300000,10.300000,10.300000,6.009727,0
2003-11-20,10.330000,10.330000,10.330000,10.330000,6.027232,0
2003-11-21,10.330000,10.330000,10.330000,10.330000,6.027232,0
2003-11-24,10.300000,10.300000,10.300000,10.300000,6.009727,0
2003-11-25,10.320000,10.320000,10.320000,10.320000,6.021395,0
2003-11-26,10.290000,10.290000,10.290000,10.290000,6.003891,0
2003-11-28,10.260000,10.260000,10.260000,10.260000,6.009160,0
2003-12-01,10.220000,10.220000,10.220000,10.220000,5.985738,0
2003-12-02,10.230000,10.230000,10.230000,10.230000,5.991594,0
2003-12-03,10.220000,10.220000,10.220000,10.220000,5.985738,0
2003-12-04,10.240000,10.240000,10.240000,10.240000,5.997449,0
2003-12-05,10.320000,10.320000,10.320000,10.320000,6.044306,0
2003-12-08,10.290000,10.290000,10.290000,10.290000,6.026735,0
2003-12-09,10.260000,10.260000,10.260000,10.260000,6.009160,0
2003-12-10,10.280000,10.280000,10.280000,10.280000,6.020875,0
2003-12-11,10.310000,10.310000,10.310000,10.310000,6.038451,0
2003-12-12,10.310000,10.310000,10.310000,10.310000,6.038451,0
2003-12-15,10.300000,10.300000,10.300000,10.300000,6.032591,0
2003-12-16,10.320000,10.320000,10.320000,10.320000,6.044306,0
2003-12-17,10.340000,10.340000,10.340000,10.340000,6.056019,0
2003-12-18,10.350000,10.350000,10.350000,10.350000,6.061877,0
2003-12-19,10.360000,10.360000,10.360000,10.360000,6.067730,0
2003-12-22,10.340000,10.340000,10.340000,10.340000,6.056019,0
2003-12-23,10.300000,10.300000,10.300000,10.300000,6.032591,0
2003-12-24,10.330000,10.330000,10.330000,10.330000,6.050164,0
2003-12-26,10.350000,10.350000,10.350000,10.350000,6.061877,0
2003-12-29,10.320000,10.320000,10.320000,10.320000,6.044306,0
2003-12-30,10.300000,10.300000,10.300000,10.300000,6.032591,0
2003-12-31,10.310000,10.310000,10.310000,10.310000,6.063172,0
2004-01-02,10.270000,10.270000,10.270000,10.270000,6.039649,0
2004-01-05,10.260000,10.260000,10.260000,10.260000,6.033764,0
2004-01-06,10.320000,10.320000,10.320000,10.320000,6.069054,0
2004-01-07,10.330000,10.330000,10.330000,10.330000,6.074934,0
2004-01-08,10.330000,10.330000,10.330000,10.330000,6.074934,0
2004-01-09,10.400000,10.400000,10.400000,10.400000,6.116100,0
2004-01-12,10.400000,10.400000,10.400000,10.400000,6.116100,0
2004-01-13,10.420000,10.420000,10.420000,10.420000,6.127861,0
2004-01-14,10.430000,10.430000,10.430000,10.430000,6.133741,0
2004-01-15,10.430000,10.430000,10.430000,10.430000,6.133741,0
2004-01-16,10.420000,10.420000,10.420000,10.420000,6.127861,0
2004-01-20,10.400000,10.400000,10.400000,10.400000,6.116100,0
2004-01-21,10.410000,10.410000,10.410000,10.410000,6.121981,0
2004-01-22,10.440000,10.440000,10.440000,10.440000,6.139622,0
2004-01-23,10.400000,10.400000,10.400000,10.400000,6.116100,0
2004-01-26,10.370000,10.370000,10.370000,10.370000,6.098457,0
2004-01-27,10.390000,10.390000,10.390000,10.390000,6.110221,0
2004-01-28,10.340000,10.340000,10.340000,10.340000,6.080815,0
2004-01-29,10.330000,10.330000,10.330000,10.330000,6.074934,0
2004-01-30,10.360000,10.360000,10.360000,10.360000,6.116256,0
2004-02-02,10.360000,10.360000,10.360000,10.360000,6.116256,0
2004-02-03,10.380000,10.380000,10.380000,10.380000,6.128064,0
2004-02-04,10.370000,10.370000,10.370000,10.370000,6.122164,0
2004-02-05,10.340000,10.340000,10.340000,10.340000,6.104453,0
2004-02-06,10.380000,10.380000,10.380000,10.380000,6.128064,0
2004-02-09,10.390000,10.390000,10.390000,10.390000,6.133974,0
2004-02-10,10.380000,10.380000,10.380000,10.380000,6.128064,0
2004-02-11,10.420000,10.420000,10.420000,10.420000,6.151681,0
2004-02-12,10.400000,10.400000,10.400000,10.400000,6.139875,0
2004-02-13,10.410000,10.410000,10.410000,10.410000,6.145779,0
2004-02-17,10.410000,10.410000,10.410000,10.410000,6.145779,0
2004-02-18,10.410000,10.410000,10.410000,10.410000,6.145779,0
2004-02-19,10.410000,10.410000,10.410000,10.410000,6.145779,0
2004-02-20,10.390000,10.390000,10.390000,10.390000,6.133974,0
2004-02-23,10.400000,10.400000,10.400000,10.400000,6.139875,0
2004-02-24,10.410000,10.410000,10.410000,10.410000,6.145779,0
2004-02-25,10.420000,10.420000,10.420000,10.420000,6.151681,0
2004-02-26,10.410000,10.410000,10.410000,10.410000,6.145779,0
2004-02-27,10.430000,10.430000,10.430000,10.430000,6.180145,0
2004-03-01,10.430000,10.430000,10.430000,10.430000,6.180145,0
2004-03-02,10.400000,10.400000,10.400000,10.400000,6.162370,0
2004-03-03,10.400000,10.400000,10.400000,10.400000,6.162370,0
2004-03-04,10.410000,10.410000,10.410000,10.410000,6.168293,0
2004-03-05,10.490000,10.490000,10.490000,10.490000,6.215698,0
2004-03-08,10.520000,10.520000,10.520000,10.520000,6.233472,0
2004-03-09,10.530000,10.530000,10.530000,10.530000,6.239401,0
2004-03-10,10.530000,10.530000,10.530000,10.530000,6.239401,0
2004-03-11,10.520000,10.520000,10.520000,10.520000,6.233472,0
2004-03-12,10.510000,10.510000,10.510000,10.510000,6.227550,0
2004-03-15,10.500000,10.500000,10.500000,10.500000,6.221620,0
2004-03-16,10.530000,10.530000,10.530000,10.530000,6.239401,0
2004-03-17,10.540000,10.540000,10.540000,10.540000,6.245322,0
2004-03-18,10.510000,10.510000,10.510000,10.510000,6.227550,0
2004-03-19,10.500000,10.500000,10.500000,10.500000,6.221620,0
2004-03-22,10.520000,10.520000,10.520000,10.520000,6.233472,0
2004-03-23,10.520000,10.520000,10.520000,10.520000,6.233472,0
2004-03-24,10.520000,10.520000,10.520000,10.520000,6.233472,0
2004-03-25,10.510000,10.510000,10.510000,10.510000,6.227550,0
2004-03-26,10.470000,10.470000,10.470000,10.470000,6.203845,0
2004-03-29,10.450000,10.450000,10.450000,10.450000,6.191993,0
2004-03-30,10.450000,10.450000,10.450000,10.450000,6.191993,0
2004-03-31,10.460000,10.460000,10.460000,10.460000,6.230117,0
2004-04-01,10.430000,10.430000,10.430000,10.430000,6.212245,0
2004-04-02,10.340000,10.340000,10.340000,10.340000,6.158645,0
2004-04-05,10.300000,10.300000,10.300000,10.300000,6.134817,0
2004-04-06,10.320000,10.320000,10.320000,10.320000,6.146729,0
2004-04-07,10.330000,10.330000,10.330000,10.330000,6.152689,0
2004-04-08,10.310000,10.310000,10.310000,10.310000,6.140774,0
2004-04-12,10.300000,10.300000,10.300000,10.300000,6.134817,0
2004-04-13,10.260000,10.260000,10.260000,10.260000,6.110991,0
2004-04-14,10.220000,10.220000,10.220000,10.220000,6.087169,0
2004-04-15,10.220000,10.220000,10.220000,10.220000,6.087169,0
2004-04-16,10.240000,10.240000,10.240000,10.240000,6.099080,0
2004-04-19,10.230000,10.230000,10.230000,10.230000,6.093126,0
2004-04-20,10.230000,10.230000,10.230000,10.230000,6.093126,0
2004-04-21,10.200000,10.200000,10.200000,10.200000,6.075252,0
2004-04-22,10.220000,10.220000,10.220000,10.220000,6.087169,0
2004-04-23,10.180000,10.180000,10.180000,10.180000,6.063342,0
2004-04-26,10.180000,10.180000,10.180000,10.180000,6.063342,0
2004-04-27,10.200000,10.200000,10.200000,10.200000,6.075252,0
2004-04-28,10.170000,10.170000,10.170000,10.170000,6.057387,0
2004-04-29,10.130000,10.130000,10.130000,10.130000,6.033563,0
2004-04-30,10.150000,10.150000,10.150000,10.150000,6.068238,0
2004-05-03,10.140000,10.140000,10.140000,10.140000,6.062260,0
2004-05-04,10.130000,10.130000,10.130000,10.130000,6.056283,0
2004-05-05,10.100000,10.100000,10.100000,10.100000,6.038344,0
2004-05-06,10.080000,10.080000,10.080000,10.080000,6.026391,0
2004-05-07,9.990000,9.990000,9.990000,9.990000,5.972579,0
2004-05-10,9.990000,9.990000,9.990000,9.990000,5.972579,0
2004-05-11,10.000000,10.000000,10.000000,10.000000,5.978561,0
2004-05-12,10.000000,10.000000,10.000000,10.000000,5.978561,0
2004-05-13,9.970000,9.970000,9.970000,9.970000,5.960624,0
2004-05-14,10.010000,10.010000,10.010000,10.010000,5.984540,0
2004-05-17,10.050000,10.050000,10.050000,10.050000,6.008455,0
2004-05-18,10.030000,10.030000,10.030000,10.030000,5.996495,0
2004-05-19,10.000000,10.000000,10.000000,10.000000,5.978561,0
2004-05-20,10.040000,10.040000,10.040000,10.040000,6.002477,0
2004-05-21,10.020000,10.020000,10.020000,10.020000,5.990518,0
2004-05-24,10.030000,10.030000,10.030000,10.030000,5.996495,0
2004-05-25,10.030000,10.030000,10.030000,10.030000,5.996495,0
2004-05-26,10.060000,10.060000,10.060000,10.060000,6.014431,0
2004-05-27,10.100000,10.100000,10.100000,10.100000,6.038344,0
2004-05-28,10.070000,10.070000,10.070000,10.070000,6.043145,0
2004-06-01,10.040000,10.040000,10.040000,10.040000,6.025141,0
2004-06-02,10.030000,10.030000,10.030000,10.030000,6.019143,0
2004-06-03,10.040000,10.040000,10.040000,10.040000,6.025141,0
2004-06-04,10.010000,10.010000,10.010000,10.010000,6.007137,0
2004-06-07,10.020000,10.020000,10.020000,10.020000,6.013141,0
2004-06-08,10.020000,10.020000,10.020000,10.020000,6.013141,0
2004-06-09,10.000000,10.000000,10.000000,10.000000,6.001139,0
2004-06-10,10.000000,10.000000,10.000000,10.000000,6.001139,0
2004-06-14,9.950000,9.950000,9.950000,9.950000,5.971134,0
2004-06-15,10.040000,10.040000,10.040000,10.040000,6.025141,0
2004-06-16,10.020000,10.020000,10.020000,10.020000,6.013141,0
2004-06-17,10.040000,10.040000,10.040000,10.040000,6.025141,0
2004-06-18,10.040000,10.040000,10.040000,10.040000,6.025141,0
2004-06-21,10.040000,10.040000,10.040000,10.040000,6.025141,0
2004-06-22,10.040000,10.040000,10.040000,10.040000,6.025141,0
2004-06-23,10.040000,10.040000,10.040000,10.040000,6.025141,0
2004-06-24,10.070000,10.070000,10.070000,10.070000,6.043145,0
2004-06-25,10.070000,10.070000,10.070000,10.070000,6.043145,0
2004-06-28,10.020000,10.020000,10.020000,10.020000,6.013141,0
2004-06-29,10.040000,10.040000,10.040000,10.040000,6.025141,0
2004-06-30,10.090000,10.090000,10.090000,10.090000,6.077548,0
2004-07-01,10.110000,10.110000,10.110000,10.110000,6.089588,0
2004-07-02,10.160000,10.160000,10.160000,10.160000,6.119709,0
2004-07-06,10.150000,10.150000,10.150000,10.150000,6.113684,0
2004-07-07,10.150000,10.150000,10.150000,10.150000,6.113684,0
2004-07-08,10.150000,10.150000,10.150000,10.150000,6.113684,0
2004-07-09,10.160000,10.160000,10.160000,10.160000,6.119709,0
2004-07-12,10.170000,10.170000,10.170000,10.170000,6.125732,0
2004-07-13,10.150000,10.150000,10.150000,10.150000,6.113684,0
2004-07-14,10.140000,10.140000,10.140000,10.140000,6.107661,0
2004-07-15,10.140000,10.140000,10.140000,10.140000,6.107661,0
2004-07-16,10.200000,10.200000,10.200000,10.200000,6.143804,0
2004-07-19,10.190000,10.190000,10.190000,10.190000,6.137779,0
2004-07-20,10.150000,10.150000,10.150000,10.150000,6.113684,0
2004-07-21,10.140000,10.140000,10.140000,10.140000,6.107661,0
2004-07-22,10.150000,10.150000,10.150000,10.150000,6.113684,0
2004-07-23,10.160000,10.160000,10.160000,10.160000,6.119709,0
2004-07-26,10.140000,10.140000,10.140000,10.140000,6.107661,0
2004-07-27,10.090000,10.090000,10.090000,10.090000,6.077548,0
2004-07-28,10.090000,10.090000,10.090000,10.090000,6.077548,0
2004-07-29,10.110000,10.110000,10.110000,10.110000,6.089588,0
2004-07-30,10.150000,10.150000,10.150000,10.150000,6.136753,0
2004-08-02,10.160000,10.160000,10.160000,10.160000,6.142800,0
2004-08-03,10.170000,10.170000,10.170000,10.170000,6.148846,0
2004-08-04,10.170000,10.170000,10.170000,10.170000,6.148846,0
2004-08-05,10.180000,10.180000,10.180000,10.180000,6.154887,0
2004-08-06,10.260000,10.260000,10.260000,10.260000,6.203260,0
2004-08-09,10.250000,10.250000,10.250000,10.250000,6.197211,0
2004-08-10,10.230000,10.230000,10.230000,10.230000,6.185118,0
2004-08-11,10.240000,10.240000,10.240000,10.240000,6.191165,0
2004-08-12,10.250000,10.250000,10.250000,10.250000,6.197211,0
2004-08-13,10.270000,10.270000,10.270000,10.270000,6.209302,0
2004-08-16,10.250000,10.250000,10.250000,10.250000,6.197211,0
2004-08-17,10.270000,10.270000,10.270000,10.270000,6.209302,0
